,smiles,time,real_reward,atom_type,buried_vol,max_spin,atom_index,ie,ea,bde
878287,CC1=CCC([O])=C(CO)C(C)=C1C(C)C,2021-01-08 21:43:47.239562,204.00903,C,67.01055,0.26003048,11,0.882168,-0.30981877,73.803955
878292,C=C1CC[CH]C(C(C)(C)C)=C1C(=O)CN,2021-01-08 21:43:47.582182,194.04692,C,69.065994,0.29735243,10,0.85847956,-0.40191278,78.84288
878301,CC(=O)C1=C(C(C)C)C(C=O)=C(O)[CH]C1,2021-01-08 21:43:48.161100,190.09259,C,62.03417,0.23485613,3,1.0601817,-0.29271856,79.38634
878503,CC1=C(O)[CH]C(=S)C(C(C)C)=C1C1CC1,2021-01-08 21:43:54.403055,198.49893,C,68.794624,0.30849823,7,1.128794,-0.16652453,65.485756
878524,C=CC=C(CC)C(=C(C)[O])C(C)(C)C,2021-01-08 21:43:55.263058,204.0183,C,74.29841,0.23496206,6,0.8674975,-0.44501376,77.17957
878612,CCC(C)(C)C1=C([O])CC=CC=C1C,2021-01-08 21:43:58.414609,208.36356,C,72.943085,0.2915906,5,0.9111757,-0.29977164,74.27498
878620,C=C(O)C(C)=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:43:58.565443,209.0482,C,75.012085,0.27448976,7,0.89196163,-0.40423432,76.56
878750,CC(C)=CC=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:44:04.076829,195.87737,C,70.59371,0.25500005,7,0.75303614,-0.44787005,78.01379
878797,CC(=O)C(=C(N)C(C)=C(C)[O])C(C)C,2021-01-08 21:44:07.215439,200.0269,C,67.23361,0.34262246,3,0.9178723,-0.19808891,73.36554
878824,COC(C)=C(C)C(=C[O])C(C)(C)C,2021-01-08 21:44:09.192303,181.5672,C,67.95971,0.3469933,6,0.5861334,-0.48371112,76.074234
878949,CC=CC=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:44:14.346623,200.14188,C,70.638756,0.24602376,6,0.8278687,-0.41267696,78.013794
879080,CC(C)(C)C1=C([O])CC=CC=C1CO,2021-01-08 21:44:20.494150,203.39058,C,71.44841,0.3611565,4,0.96897,-0.212954,74.09268
879094,C=C1CC[CH]C(C(C)(C)C)=C1C(C)=O,2021-01-08 21:44:21.096400,191.1956,C,69.09684,0.3460592,10,0.84079266,-0.3974025,79.0909
879109,CC(C)(C)C(C)(C)C(=C[O])CCCN,2021-01-08 21:44:21.651780,190.58675,C,72.19235,0.43987972,7,1.0917704,-0.44198236,77.31302
879131,CC(=O)C1=C(C(C)(C)C)[CH]CCC1=CS,2021-01-08 21:44:22.488311,184.76578,C,69.47139,0.33235878,3,0.6410816,-0.49539688,78.28823
879143,CC([O])=C(C(=C(C)O)C(C)C)C(C)(C)C,2021-01-08 21:44:22.957589,196.34511,C,76.26043,0.397686,3,0.65962034,-0.4152746,77.23552
879246,CC(C)(C)C1=C(C(=O)C=O)C=CCC[CH]1,2021-01-08 21:44:26.652136,200.67902,C,64.56684,0.27775636,5,1.0463597,-0.1102448,76.600525
879283,CCC=CC=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:44:28.214580,199.97946,C,70.60897,0.25784805,7,0.8499564,-0.40839717,78.01379
879296,CC=CC(C)=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:44:28.657991,203.09142,C,74.027855,0.29854876,7,0.7647071,-0.4394174,76.56
879299,CCC1=C(C)C=CCC([O])=C1C(C)(C)C,2021-01-08 21:44:28.815351,200.03607,C,72.945564,0.24601498,10,0.7611445,-0.48234832,75.554375
879343,C=C1CC[CH]C(C(C)(C)C)=C1C(=O)C=O,2021-01-08 21:44:30.359947,191.57497,C,69.33641,0.3278481,10,1.1270449,-0.034082606,78.44951
879367,CC1=CC(C)=C(C)CC([O])=C1C(C)(C)C,2021-01-08 21:44:31.416357,203.63258,C,70.21721,0.2897529,10,0.8463149,-0.38085833,77.22586
879377,CCC(C)(C)C1=C([O])CC=CC(C)=C1C,2021-01-08 21:44:31.695764,199.38872,C,73.092545,0.23953114,5,0.74762416,-0.4927879,74.69142
879405,CC(C)(C)C1=C([O])CC=CC=C1CCO,2021-01-08 21:44:32.792564,209.59897,C,74.6082,0.30018467,4,0.9203356,-0.3650651,74.09268
879429,CC1=C([O])CC(C)(C)C(C(C)C)=C1O,2021-01-08 21:44:33.486568,199.12975,C,72.23585,0.4320425,8,1.0102963,-0.39737052,71.75308
879566,CCC(C)(C)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:44:38.493224,207.1878,C,79.491425,0.43373528,5,1.0890906,-0.37781796,75.33722
879647,CCC1=C([O])CC(C)(C)C(C(C)C)=C1O,2021-01-08 21:44:42.009299,201.53613,C,72.61461,0.4022813,9,0.9594791,-0.3923345,72.99605
879675,CCCC(=C([O])CC)C(C)(C)C(C)(C)C,2021-01-08 21:44:43.244800,195.58781,C,74.69244,0.34575003,3,1.0725254,-0.49362642,76.02965
879711,CC1=C([O])CC(C)(C)C(C(C)(C)C)=C1N,2021-01-08 21:44:44.232567,200.89932,C,77.70332,0.48979968,8,0.8795123,-0.40493086,70.99019
879717,C=C(C(CCO)=C([O])C(C)(C)C)C1CC1,2021-01-08 21:44:44.466324,184.97545,C,68.43517,0.3360429,2,1.1422989,-0.29193375,79.42396
879737,CC1=C(C(C)C)C(C)(C)CC([O])=C1CN,2021-01-08 21:44:45.260776,198.0662,C,73.842545,0.4020783,2,0.7665188,-0.43627605,71.84407
879749,CCC(C(C)=C(C)[O])=C(C(=O)O)C(C)C,2021-01-08 21:44:45.658528,201.79234,C,69.2699,0.3495512,8,1.0035164,-0.2664738,75.07011
879886,C=CC(C)(C)C(=C([O])O)C(C)(C)C,2021-01-08 21:44:54.192337,188.06024,C,75.665855,0.51108074,5,1.1958147,-0.3740066,68.64464
879888,C=CC1=C(C(C)(C)C)CCCC([O])=C1O,2021-01-08 21:44:54.294460,191.77377,C,68.26894,0.31435424,3,0.716074,-0.48392293,68.88146
879905,CC=C(O)C([O])=C(CCCN)C(C)(C)C,2021-01-08 21:44:55.919934,187.35553,C,71.748085,0.41116148,6,1.1606199,-0.27286538,78.147675
879909,CC(O)=C(CC1CC1)C(=C[O])C(C)(C)C,2021-01-08 21:44:56.080097,189.63835,C,70.77282,0.34496534,8,0.7266897,-0.40938175,79.62541
880003,CCC(C)(C)C(C)(C)C(=C[O])CC1CC1,2021-01-08 21:45:03.366084,199.73537,C,69.8399,0.29545516,8,1.0990222,-0.40159574,77.11844
880007,C=CC(C)(C)C(=C(C)[O])C(C)(C)CC,2021-01-08 21:45:03.854233,198.2341,C,78.53538,0.3446781,5,0.98604435,-0.41039935,79.37798
880093,CC=C(CCC)C(=C(C)[O])C(C)(C)C,2021-01-08 21:45:08.294416,194.07292,C,74.53437,0.3624034,6,0.7837573,-0.48056695,77.17957
880129,CC=C(C)C(=C(C)[O])C(C)(C)C(C)(C)O,2021-01-08 21:45:10.814875,204.61841,C,76.446434,0.35181612,4,0.84584916,-0.3565963,77.79659
880175,C=CC(C)(C)C(=C([O])O)C(C)(C)CC,2021-01-08 21:45:14.339384,188.94653,C,78.43682,0.5087472,5,1.1706709,-0.41990945,69.37175
880209,CC=C(C(=C([O])CC)C(C)C)C1CC1,2021-01-08 21:45:16.739400,188.98918,C,69.45182,0.34284005,3,0.9657866,-0.40693638,79.544464
880220,C=C(O)C(C)(C)C(=C(C)[O])C(C)(C)CC,2021-01-08 21:45:17.078717,197.36783,C,81.29379,0.4816724,6,1.087472,-0.39625493,78.803856
880232,CC(C)(C)CC(=C[O])C(C)(C)C(C)(C)N,2021-01-08 21:45:17.627628,187.88478,C,73.64956,0.3740253,5,1.176522,-0.41357514,77.4971
880321,CC(C)C1=C([O])CCC(CO)=C1C(C)C,2021-01-08 21:45:22.507505,195.04211,C,70.450134,0.30874568,3,0.98480713,-0.47639358,73.36316
880347,CC(C)C(C)(C)C(=C([O])CO)C(C)(C)C,2021-01-08 21:45:24.000447,203.5143,C,80.84694,0.31650233,6,1.1821004,-0.3216568,76.91342
880379,C=C(CC)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:45:25.382763,188.7586,C,73.754135,0.47005677,4,1.060013,-0.31631973,79.731384
880452,C=C(CCN)C(=C(C)[O])C(C)(C)CCC,2021-01-08 21:45:28.882635,187.26198,C,76.246025,0.47833693,5,1.0889933,-0.4110357,79.73138
880481,CCCC(C)(C)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:45:30.497962,202.84042,C,76.766556,0.37201926,6,1.0880916,-0.42827657,73.40143
880496,C=C(CC)C(=C([O])CC)C(C)(C)C(C)C,2021-01-08 21:45:31.288083,188.43703,C,77.88996,0.3379654,4,1.1240019,-0.44359794,79.79744
880527,CC=C(C)C(=C([O])S)C(C)(C)CCCC,2021-01-08 21:45:32.528249,205.7504,C,74.407234,0.3731368,4,0.99530566,-0.30125132,68.55248
880528,CC([O])=C(C(C)(C)O)C(C)(C)C(C)C,2021-01-08 21:45:32.618578,195.61334,C,78.50373,0.4538128,3,1.054231,-0.4046626,78.77719
880797,CC(=C([O])O)C(=C(CO)C(C)C)C1CC1,2021-01-08 21:45:42.874264,183.63782,C,67.63752,0.32273096,6,1.0083189,-0.4935135,61.71783
880803,CSC(C)=C(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:45:43.167511,203.17213,C,74.153984,0.37601018,6,0.7422728,-0.40369257,76.56
880880,CCCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:45:46.576920,196.86517,C,77.26413,0.5131174,6,1.0779729,-0.39097518,77.71315
880891,CC=C(CCN)C(=C(C)[O])C(C)(C)C,2021-01-08 21:45:47.741614,200.17809,C,74.629524,0.35271353,6,0.8544427,-0.4289954,77.17957
880937,C=CC(=O)C1=C([CH]O)CCC(=O)C1(C)C,2021-01-08 21:45:49.314661,190.45773,C,70.06645,0.34653977,4,0.61870384,-0.46263143,76.01396
880959,CC([O])=C(C(=C(C)S)C(C)(C)C)C(C)C,2021-01-08 21:45:50.585617,204.62112,C,73.03327,0.30987677,3,0.7952012,-0.41057083,73.67697
881049,CCCCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:45:53.673352,195.33876,C,77.20446,0.511538,7,1.0642713,-0.40540165,77.71316
881060,CC(C)(O)C(=C[O])C(C)(C)C(C)(C)C,2021-01-08 21:45:53.992096,190.42828,C,76.17783,0.42732188,4,1.1823881,-0.2843201,77.67212
881125,CC1=C(C(C)(C)C)CCC(C)(C)C1=C[O],2021-01-08 21:45:56.417429,195.75659,C,70.694916,0.34595805,2,0.93552375,-0.4546439,75.95729
881284,C=C(CC)CC(=C([O])C(=C)C)C(C)(C)C,2021-01-08 21:46:00.983432,186.96857,C,72.125175,0.42095464,5,1.1390257,-0.29716223,78.83782
881288,CC(C)(C)C1=C([O])CCCC(=O)C1=CN,2021-01-08 21:46:01.144249,190.35916,C,71.34039,0.41001463,4,0.79197043,-0.4520301,77.4987
881334,CC([O])=C(C(C)(C)O)C(C)(C)CC(C)C,2021-01-08 21:46:02.012503,197.8672,C,79.20622,0.5089444,3,1.0961227,-0.38890716,77.71315
881384,C=C(CCC)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:46:03.728002,180.57857,C,71.82053,0.37379414,5,1.1772081,-0.34796676,79.99847
881404,CCC(C)(CC)C(=C(C)[O])C(C)(C)O,2021-01-08 21:46:04.156950,193.80632,C,80.486595,0.52796686,6,1.1160924,-0.36439946,78.47254
881563,CCC(C)(C)C(=C(C)[O])C(C)(C)SC,2021-01-08 21:46:07.631611,194.68405,C,81.91625,0.42459634,5,1.0297465,-0.4667708,78.55004
881572,CCC([O])=C(C(C)(C)S)C(C)(C)CC,2021-01-08 21:46:07.878561,205.57124,C,81.5272,0.29225945,4,1.1687098,-0.378491,77.25214
881593,C=C(CC)C(=C(N)[O])C(C)(C)C(C)C,2021-01-08 21:46:08.502445,195.44003,C,75.29356,0.4284309,4,1.0188284,-0.46203184,68.5773
881674,CC=C1CCCCC(C)(C)C1=C(O)[S],2021-01-08 21:46:11.114889,198.83533,C,70.88475,0.3550031,10,1.1234598,-0.23547693,70.46942
881683,CC=C(C)C(=C(C)[O])C(C)(C)CCC,2021-01-08 21:46:11.561993,190.14697,C,73.03742,0.38772634,4,0.8175102,-0.43329978,78.84016
881692,CC=C(CC(C)C)C(=C(O)[S])C(C)(C)C,2021-01-08 21:46:11.719164,210.5397,C,76.44233,0.31805238,7,1.0679239,-0.3698447,68.6682
881728,CC(=O)C(C(O)=C[O])=C(C(C)=O)C(C)C,2021-01-08 21:46:12.812437,189.92819,C,69.16068,0.33924893,8,1.1978537,-0.13101228,69.52052
881747,CCC(C)(C)C(C(C)=CCO)=C([O])OC,2021-01-08 21:46:13.772116,202.69104,C,75.18071,0.30055168,5,0.99055463,-0.43017513,62.68178
881769,CCCC(C)(C)C1=C([O])CCC(C)=C1C,2021-01-08 21:46:14.658308,194.61798,C,73.17848,0.34973827,6,0.8354204,-0.4866868,73.96268
881785,CCC=C(C)C(=C([O])O)C(C)(C)CCO,2021-01-08 21:46:15.512447,193.49112,C,73.965324,0.3836433,5,0.9923575,-0.4887257,64.78153
881799,CCCC(C)(C)C(=C(C)[O])C(C)(C)S,2021-01-08 21:46:16.052246,208.01576,C,79.44416,0.35802764,6,1.0558157,-0.39162174,77.37039
881842,CC(C)(C)CC(=C[O])C(C)(C)C(C)(C)C,2021-01-08 21:46:17.570595,189.21405,C,73.90003,0.36534798,5,1.1259398,-0.46114764,77.4971
881889,CCC(C)(CC)C(=C([O])CN)C(C)(C)C,2021-01-08 21:46:19.491319,195.96771,C,82.761925,0.35781983,6,1.115961,-0.4807364,77.610535
881925,C=C(C)C(C)(C)C(=C(C)[O])C(C)=C(C)C,2021-01-08 21:46:20.714433,199.86113,C,77.24738,0.36950457,6,0.7299828,-0.46650293,75.82627
881945,C=CCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:46:21.499966,191.25784,C,76.74764,0.50274944,6,1.1433282,-0.35719383,77.71315
882070,CCC(C)(C)C(C)(C)C(=C[O])CCCO,2021-01-08 21:46:26.066296,190.31795,C,72.2445,0.38784438,8,1.1332525,-0.427779,77.31302
882087,CCCC(C)(C)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:46:26.637126,205.18622,C,78.92431,0.44694716,6,1.0731392,-0.39631352,75.33723
882115,CC([O])=C(C(C)C)C(C)(C)C(C)(C)O,2021-01-08 21:46:27.697195,191.27577,C,77.4085,0.539764,3,1.0037638,-0.46868232,72.87924
882189,C=C(O)C1=C(CC)C(C(C)C)=C([O])CC1,2021-01-08 21:46:30.564038,200.92717,C,68.10244,0.33399716,7,1.0877706,-0.32387272,73.892975
882238,CC([O])=C(C(C)(C)S)C(C)(C)C(C)(C)C,2021-01-08 21:46:32.254250,205.69017,C,82.71939,0.29601955,3,1.0309395,-0.45156974,77.97792
882240,CC(C)C=C1CCCC([O])=C1C(C)(C)C,2021-01-08 21:46:32.292452,192.6899,C,71.03342,0.39033753,10,1.0161225,-0.46571532,73.09968
882261,CSC(C)(C)C(=C(C)[O])C(C)(C)C(C)C,2021-01-08 21:46:32.806776,195.27058,C,82.36729,0.3500253,5,0.9949556,-0.49799958,78.61594
882269,CCCC([O])=C(C(C)(C)S)C(C)(C)CC,2021-01-08 21:46:32.982017,203.5717,C,81.858925,0.34692448,5,1.1559212,-0.40048924,77.02016
882353,CCCC(=C[O])C(C)(C)C(C)(CC)CC,2021-01-08 21:46:35.176480,194.20538,C,69.71202,0.38064608,3,1.061774,-0.42113808,77.31302
882378,C=CCC1=C(CC)CCC([O])=C1C(C)C,2021-01-08 21:46:36.053787,192.83965,C,68.07083,0.3569061,11,0.9097519,-0.4522682,73.892975
882398,CCC(CC)(CC)C(=C[O])C(C)=C(C)C,2021-01-08 21:46:36.636934,205.75003,C,76.31999,0.3504269,7,0.8448898,-0.41178712,73.23813
882408,C=CCC(C)(C)C(=C(C)[O])C(C)=C(C)C,2021-01-08 21:46:36.879147,193.2639,C,76.32084,0.46033493,6,0.7182558,-0.4770418,76.4375
882578,C=CC([O])=C(C1CC1)C(C)(C)C(C)(C)C,2021-01-08 21:46:42.602329,192.68552,C,75.25945,0.35015383,4,0.65492576,-0.44899377,78.444115
882634,CCC(C)=C(C)C(=C(C)[O])C(C)(C)CC,2021-01-08 21:46:44.695655,199.56624,C,77.20532,0.3040617,6,0.7219433,-0.4994027,76.4375
882637,C=C(CCC)C(=C(N)[O])C(C)(C)C(C)C,2021-01-08 21:46:44.748097,194.84532,C,75.875626,0.4419537,5,1.0388049,-0.46670452,68.5773
882655,CC(C)(C)C(C)(C)C(=C[O])CC1CC1,2021-01-08 21:46:45.244550,198.14684,C,69.62231,0.3303828,7,1.0845311,-0.41258216,77.118454
882708,C=C(CCC)C(=C[O])C(C)(C)C(C)(C)C,2021-01-08 21:46:46.906362,190.86302,C,74.7042,0.34570563,5,1.1526076,-0.35828364,79.10231
882775,CC(C)=C(C(=C(N)[O])C(C)(C)O)C(C)C,2021-01-08 21:46:49.208524,202.35078,C,74.62954,0.4045844,4,0.7142043,-0.38658574,66.21687
882779,C=C(CCC)C1=C([O])CCC(C)=C1C,2021-01-08 21:46:49.316629,198.21536,C,65.53204,0.3021258,5,0.8438791,-0.37530306,77.2561
882811,CCCC(=C[O])C(=C(O)CO)C(C)(C)C,2021-01-08 21:46:50.564282,200.0501,C,65.63708,0.2894417,3,0.81894255,-0.28731847,73.87793
882817,C=C(C)C([O])=C(CCC)C(C)(C)CCN,2021-01-08 21:46:50.775991,195.53122,C,71.63055,0.42747048,5,1.0485038,-0.36718145,77.92688
882835,C=C(CCCN)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:46:51.325143,181.90662,C,73.3765,0.36051393,6,1.1855326,-0.3567035,79.998474
882841,C=C(CC)CC(=C(N)[O])C(C)(C)C(C)C,2021-01-08 21:46:51.490468,189.23468,C,72.413994,0.42660373,5,1.0409448,-0.49392524,68.39606
882849,C=C(CCCC)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:46:52.040166,181.02995,C,71.693016,0.36842373,6,1.1743109,-0.36427888,79.998474
882853,CC(C)(C)C(C)(C)C(CC1CC1)=C([O])S,2021-01-08 21:46:52.171874,190.39127,C,74.07208,0.44931346,7,1.1880081,-0.2817627,70.90793
882915,C=C(N)C(C)(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:46:54.576682,195.49779,C,79.88526,0.50956255,6,1.0589402,-0.41474655,78.14497
882944,CC(C)(C)C(C)(C)C(=C[O])CCCC=O,2021-01-08 21:46:55.729245,193.59993,C,72.64205,0.44022274,7,1.0988606,-0.41080624,77.31302
882976,CCC(C)(C)C(=C[O])C(=C(C)C)C1CC1,2021-01-08 21:46:56.757484,197.7767,C,72.79735,0.36105388,5,0.80041474,-0.4483675,74.8306
883017,CC1=C2C(=C([S])CCC2(C)C)CCC1,2021-01-08 21:46:58.786476,190.43123,C,65.49893,0.25575897,3,0.8792736,-0.4950191,76.750244
883062,C=C(CCCO)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:47:00.857372,181.65874,C,73.47297,0.34721652,6,1.1949519,-0.33602557,79.998474
883077,C=CCC1=C(CO)CCC([O])=C1C(C)C,2021-01-08 21:47:01.259083,199.22864,C,67.99032,0.342756,11,1.0487745,-0.3984895,73.892975
883089,C=C(CCC)C(=C(C)[O])C(C)(C)C(C)C,2021-01-08 21:47:01.908406,190.70532,C,76.652504,0.34784257,5,1.0712686,-0.46633056,79.24333
883176,C=C(N)CC1=C(C)CCC([O])=C1C(C)C,2021-01-08 21:47:04.767862,193.8788,C,68.592476,0.36896285,11,0.8556257,-0.4418117,73.892975
883261,C=C1CC(C)=C(C(C)C)C(C(C)C)=C1[O],2021-01-08 21:47:08.974016,194.42206,C,69.28847,0.35838696,9,0.86298645,-0.42381933,77.36247
883265,CCCC(C)(C)C(C(C)=CO)=C(C)[O],2021-01-08 21:47:11.381234,190.36893,C,72.7122,0.43077925,6,0.7335736,-0.40810105,78.840164
883350,C=C(C(=C[O])C(C)(C)C(C)(C)C)C1CC1,2021-01-08 21:47:14.284988,190.36324,C,72.05424,0.27965605,2,1.147802,-0.3344803,79.54689
883402,CC=C1C[CH]C(C(C)=O)=C(C(C)C)C1=O,2021-01-08 21:47:44.970631,193.40588,C,65.9755,0.31475407,9,1.007455,-0.3777738,78.48851
883407,CNCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:47:47.828211,189.8467,C,76.01407,0.49119237,6,1.1434805,-0.39489827,77.71315
883419,CC1=C(CC=O)C(C(C)(C)C)=C([O])CC1,2021-01-08 21:47:08.349119,204.44449,C,73.29016,0.37691343,6,0.9404051,-0.3386874,74.09802
883479,CC([O])=C(C(C)(C)C)C(C)(C)CNO,2021-01-08 21:47:43.670066,198.28743,C,77.501564,0.44362944,3,1.1191026,-0.41320232,74.41512
883541,CC=C(C)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:47:31.165046,193.3258,C,71.620384,0.4028797,4,0.8547463,-0.3304533,78.84016
883748,CC(C)(CO)C(C)(C)C(=C[O])CC1CC1,2021-01-08 21:47:13.913486,201.43968,C,69.8227,0.3075637,8,1.0929309,-0.3859688,77.11844
883873,CC([O])=C(C(C)(C)O)C(C)(C)C(C)(C)C,2021-01-08 21:47:40.034368,194.21461,C,80.7015,0.48024535,3,1.0433762,-0.45055318,78.07266
884011,CC1=C(C(=C[O])C(C)(C)C)CCCCC1,2021-01-08 21:47:24.393895,193.96269,C,69.34505,0.32138455,3,0.7713888,-0.43863174,77.57021
884051,C=CCC(=C([O])CC)C(C)(C)C(C)(C)N,2021-01-08 21:47:49.809257,195.8863,C,73.408,0.31547478,3,1.1929809,-0.34796754,76.24397
884155,CCCC(C(=C[O])C(C)(C)C)=C(O)CC,2021-01-08 21:47:17.404402,193.21178,C,71.00888,0.33403492,4,0.9456914,-0.29712227,79.62543
884156,C=C(C)C(=C(C)[O])C(C)(C)C(C)(C)O,2021-01-08 21:47:17.798694,197.05515,C,75.461235,0.43662304,3,1.0156618,-0.3335993,78.41998
884218,CCCC(=C(C)C)C(=C([O])S)C(C)C,2021-01-08 21:47:07.540471,202.13258,C,71.065834,0.3786651,7,0.8372862,-0.3758138,69.762955
884219,C=C(CC(C)C)C(=C[O])C(C)(C)C(C)C,2021-01-08 21:47:08.130848,184.124,C,73.17727,0.36355284,6,1.1615593,-0.3644177,79.998474
884306,CC1=C(C(C)C)C(C(C)C)=C([O])C(=S)C1,2021-01-08 21:47:12.211511,188.66972,C,69.194305,0.34689963,6,1.1168395,-0.19135888,79.22391
884436,C=C(CC=C(C)C)C(=C([O])O)C(C)(C)C,2021-01-08 21:47:41.092200,186.09613,C,74.19361,0.47287667,7,1.1957502,-0.3967001,65.140976
884500,C=C1O[CH]C(C(C)=O)=C(C(C)(C)C)C1=O,2021-01-08 21:47:28.823967,206.50916,C,70.403366,0.2674862,8,0.72848094,-0.38428035,72.87789
884521,CCC1=C(C(C)C)C(=O)C=CC(C)=C[CH]1,2021-01-08 21:47:44.017407,199.90546,C,66.00234,0.18932573,3,1.145219,-0.013713287,71.41626
884524,CC(C)C(C)(C)C(=C[O])C(C)(C)O,2021-01-08 21:47:46.215083,182.35373,C,73.68612,0.41263512,6,1.1830997,-0.2561465,79.336365
884556,CC=C(CCC)C(=C([O])CC)C(C)(C)C,2021-01-08 21:47:17.612099,185.94331,C,76.00016,0.37544656,6,0.8512039,-0.49932244,79.028564
884591,CCCC1=C(O)C(C)=C([S])CCC1(C)C,2021-01-08 21:47:37.822088,191.39735,C,67.567474,0.33719033,3,1.1702323,-0.28486857,74.01946
884622,CC(=O)C1=C(C)CCC([O])=C1C(C)(C)N,2021-01-08 21:47:09.819799,196.98276,C,72.33709,0.3770346,10,1.0604506,-0.23334713,78.400696
884700,C=C(CC)CC(=C(C)[O])C(C)(C)C(C)C,2021-01-08 21:47:08.290254,188.4121,C,73.5597,0.34249482,5,1.0398605,-0.4640519,79.16652
884771,CC=C(CCO)C(=C(C)[O])C(C)(C)C,2021-01-08 21:47:49.648597,205.65434,C,75.30162,0.35447767,6,0.8435827,-0.37847915,77.17957
884900,CCC(=C([O])CN)C(C)(C)C(C)(C)C,2021-01-08 21:47:53.924752,183.69136,C,73.24611,0.40344176,2,1.044114,-0.48485407,78.934784
884929,C=CC(=C(C)[O])C(=C(C)C(C)=O)C(C)C,2021-01-08 21:47:54.540946,197.77577,C,65.386055,0.24668099,2,1.0447645,-0.15821369,78.07366
884933,C=C(CO)C(=C(C)[O])C(C)(C)C(C)(C)C,2021-01-08 21:47:54.665866,194.02823,C,78.153725,0.41722268,4,1.102787,-0.3215463,79.64801
885006,CCC([O])=C(C(C)(C)C)C(C)(C)SC,2021-01-08 21:47:56.669298,198.989,C,80.49497,0.43908048,4,1.1273589,-0.42845923,76.50128
885091,C=C(CCC)C1=C([O])CCC(C)=C1CO,2021-01-08 21:48:00.241207,195.09703,C,65.91638,0.3075407,5,0.96698904,-0.270905,78.11795
885254,CCC(C(C)=O)=C(C(C)=C(C)[O])C(C)C,2021-01-08 21:48:06.706669,200.48463,C,67.43044,0.33891606,2,1.006288,-0.31352392,73.92197
885338,CC=C(CC)C(=C([O])CCC)C(C)(C)C,2021-01-08 21:48:10.104919,187.10211,C,76.83012,0.38660517,5,0.8768033,-0.4953384,78.90592
885383,CCC(CCO)=C(C)C(=C(C)[O])C(C)C,2021-01-08 21:48:12.052804,200.0142,C,70.483864,0.38723373,8,0.8203752,-0.39367434,72.04118
885417,CC1=C2C(=O)CC(=C[O])C(C)=C2CCC1,2021-01-08 21:48:13.788307,199.64249,C,61.90602,0.23698357,11,1.0872006,-0.31263623,73.246544
885541,CC(O)=C(C(=C[O])C(C)(C)C)C(C)C,2021-01-08 21:48:24.622611,192.09962,C,71.26882,0.3685375,4,0.7339617,-0.33917323,78.28752
885577,CCC1=CC(C)=CCC([O])=C1C(C)C,2021-01-08 21:48:29.425661,201.66597,C,65.98473,0.28637537,10,0.92228293,-0.37053987,75.261314
885658,C=C1CCCCC([CH]C(=O)S)=C1C(C)C,2021-01-08 21:48:35.893778,184.16539,C,68.19697,0.31987137,11,0.91911864,-0.4547743,79.43563
885697,CCC(=CCO)C(=C([O])CC)C(C)C,2021-01-08 21:48:40.527840,200.99748,C,70.477905,0.38960856,6,1.0115002,-0.35616603,76.479095
885866,C=C(C)C([O])=C(C(=C)COC)C(C)(C)C,2021-01-08 21:48:50.033458,197.71518,C,74.62178,0.41439247,5,1.1155415,-0.29368332,77.39629
885953,CC1=CCC([O])=C(C(C)C)C(CCO)=C1,2021-01-08 21:48:54.960133,203.55585,C,67.94727,0.28782856,6,0.93617666,-0.33145887,75.26131
886022,C=C(CC)C(=C(C)[O])C(C)(C)COC,2021-01-08 21:49:00.558159,186.63481,C,73.340546,0.462625,4,1.0755898,-0.40276346,79.731384
886091,CC=C(C(=C[O])C(C)(C)C)C(C)(C)C,2021-01-08 21:49:09.545068,187.65703,C,72.83076,0.34890386,3,1.0014344,-0.43830326,79.82371
886101,CC(O)=C(C(=C[O])C(C)(C)C)C(C)(C)C,2021-01-08 21:49:10.201261,187.30235,C,73.80891,0.32639563,4,0.68889046,-0.48862228,79.04155
886182,CC1=CCC([O])=C(C(C)C)C1=C(C)C,2021-01-08 21:49:22.648309,193.12448,C,69.29161,0.3749922,6,0.9027959,-0.4525635,76.65098
886216,C=C(C)C(=C([O])CCC)C(C)(C)C(=O)O,2021-01-08 21:49:24.832679,184.71474,C,73.29386,0.45321956,3,1.1906316,-0.2422619,77.84584
886261,CC1=CCC([O])=C(C(C)(C)C)C1=C(C)C,2021-01-08 21:49:27.512401,203.21782,C,74.17574,0.35238,6,0.96133614,-0.4144967,76.342224
