id,action_node_id,comp_type
icsd_041759,_1_1|orthorhombic|icsd_041759,_1_1
icsd_032105,_1_1|hexagonal|icsd_032105,_1_1
icsd_651805,_1_1|cubic|icsd_651805,_1_1
icsd_161078,_1_1|hexagonal|icsd_161078,_1_1
icsd_067778,_1_1|hexagonal|icsd_067778,_1_1
icsd_182545,_1_1|orthorhombic|icsd_182545,_1_1
icsd_016585,_1_1|tetragonal|icsd_016585,_1_1
icsd_061323,_1_1|cubic|icsd_061323,_1_1
icsd_044974,_1_1|cubic|icsd_044974,_1_1
icsd_109139,_1_1|orthorhombic|icsd_109139,_1_1
icsd_632022,_1_1|hexagonal|icsd_632022,_1_1
icsd_090999,_1_1|orthorhombic|icsd_090999,_1_1
icsd_017033,_1_1|tetragonal|icsd_017033,_1_1
icsd_044993,_1_1|orthorhombic|icsd_044993,_1_1
icsd_651358,_1_1|hexagonal|icsd_651358,_1_1
icsd_031129,_1_1|trigonal|icsd_031129,_1_1
icsd_633541,_1_1|cubic|icsd_633541,_1_1
icsd_107591,_1_1|orthorhombic|icsd_107591,_1_1
icsd_649537,_1_1|tetragonal|icsd_649537,_1_1
icsd_052234,_1_1|cubic|icsd_052234,_1_1
icsd_611424,_1_1|cubic|icsd_611424,_1_1
icsd_028902,_1_1|cubic|icsd_028902,_1_1
icsd_169404,_1_1|hexagonal|icsd_169404,_1_1
icsd_074878,_1_1|monoclinic|icsd_074878,_1_1
icsd_619484,_1_1|tetragonal|icsd_619484,_1_1
icsd_024564,_1_1|orthorhombic|icsd_024564,_1_1
icsd_044765,_1_1|hexagonal|icsd_044765,_1_1
icsd_056548,_1_1|cubic|icsd_056548,_1_1
icsd_073178,_1_1|hexagonal|icsd_073178,_1_1
icsd_041994,_1_1|cubic|icsd_041994,_1_1
icsd_260982,_1_1|cubic|icsd_260982,_1_1
icsd_061136,_1_1|orthorhombic|icsd_061136,_1_1
icsd_246785,_1_1|tetragonal|icsd_246785,_1_1
icsd_168346,_1_1|cubic|icsd_168346,_1_1
icsd_639125,_1_1|trigonal|icsd_639125,_1_1
icsd_061560,_1_1|cubic|icsd_061560,_1_1
icsd_044987,_1_1|hexagonal|icsd_044987,_1_1
icsd_028920,_1_1|cubic|icsd_028920,_1_1
icsd_043694,_1_1|hexagonal|icsd_043694,_1_1
icsd_061556,_1_1|cubic|icsd_061556,_1_1
icsd_161885,_1_1|hexagonal|icsd_161885,_1_1
icsd_078273,_1_1|cubic|icsd_078273,_1_1
icsd_043436,_1_1|cubic|icsd_043436,_1_1
icsd_162898,_1_1|tetragonal|icsd_162898,_1_1
icsd_060719,_1_1|cubic|icsd_060719,_1_1
icsd_155418,_1_1|orthorhombic|icsd_155418,_1_1
icsd_044984,_1_1|cubic|icsd_044984,_1_1
icsd_184254,_1_1|monoclinic|icsd_184254,_1_1
icsd_105623,_1_1|orthorhombic|icsd_105623,_1_1
icsd_058726,_1_1|cubic|icsd_058726,_1_1
icsd_180911,_1_1|hexagonal|icsd_180911,_1_1
icsd_052833,_1_1|cubic|icsd_052833,_1_1
icsd_106932,_1_1|cubic|icsd_106932,_1_1
icsd_182720,_1_1|cubic|icsd_182720,_1_1
icsd_412595,_1_1|hexagonal|icsd_412595,_1_1
icsd_037020,_1_1|orthorhombic|icsd_037020,_1_1
icsd_169767,_1_1|cubic|icsd_169767,_1_1
icsd_030334,_1_1|cubic|icsd_030334,_1_1
icsd_095835,_1_1|orthorhombic|icsd_095835,_1_1
icsd_042915,_1_1|hexagonal|icsd_042915,_1_1
icsd_181366,_1_1|hexagonal|icsd_181366,_1_1
icsd_076385,_1_1|hexagonal|icsd_076385,_1_1
icsd_181039,_1_1|hexagonal|icsd_181039,_1_1
icsd_163560,_1_1|tetragonal|icsd_163560,_1_1
icsd_044652,_1_1|cubic|icsd_044652,_1_1
icsd_152809,_1_1|cubic|icsd_152809,_1_1
icsd_067581,_1_1|hexagonal|icsd_067581,_1_1
icsd_029281,_1_1|tetragonal|icsd_029281,_1_1
icsd_169617,_1_1|trigonal|icsd_169617,_1_1
icsd_024062,_1_1|trigonal|icsd_024062,_1_1
icsd_044071,_1_1|cubic|icsd_044071,_1_1
icsd_167871,_1_1|cubic|icsd_167871,_1_1
icsd_167875,_1_1|cubic|icsd_167875,_1_1
icsd_611560,_1_1|orthorhombic|icsd_611560,_1_1
icsd_031963,_1_1|hexagonal|icsd_031963,_1_1
icsd_646509,_1_1|hexagonal|icsd_646509,_1_1
icsd_000108,_1_1|monoclinic|icsd_000108,_1_1
icsd_044979,_1_1|cubic|icsd_044979,_1_1
icsd_651018,_1_1|orthorhombic|icsd_651018,_1_1
icsd_043188,_1_1|orthorhombic|icsd_043188,_1_1
icsd_169398,_1_1|hexagonal|icsd_169398,_1_1
icsd_163863,_1_1|hexagonal|icsd_163863,_1_1
icsd_648015,_1_1|orthorhombic|icsd_648015,_1_1
icsd_067772,_1_1|hexagonal|icsd_067772,_1_1
icsd_409436,_1_1|tetragonal|icsd_409436,_1_1
icsd_191273,_1_1|tetragonal|icsd_191273,_1_1
icsd_183419,_1_1|cubic|icsd_183419,_1_1
icsd_163823,_1_1|cubic|icsd_163823,_1_1
icsd_652743,_1_1|orthorhombic|icsd_652743,_1_1
icsd_024701,_1_1|orthorhombic|icsd_024701,_1_1
icsd_183245,_1_1|hexagonal|icsd_183245,_1_1
icsd_262064,_1_1|orthorhombic|icsd_262064,_1_1
icsd_644667,_1_1|cubic|icsd_644667,_1_1
icsd_042797,_1_1|hexagonal|icsd_042797,_1_1
icsd_181774,_1_1|cubic|icsd_181774,_1_1
icsd_616413,_1_1|cubic|icsd_616413,_1_1
icsd_167858,_1_1|cubic|icsd_167858,_1_1
icsd_162876,_1_1|orthorhombic|icsd_162876,_1_1
icsd_060526,_1_1|tetragonal|icsd_060526,_1_1
icsd_633259,_1_1|orthorhombic|icsd_633259,_1_1
icsd_637666,_1_1|tetragonal|icsd_637666,_1_1
icsd_057396,_1_1|orthorhombic|icsd_057396,_1_1
icsd_060381,_1_1|cubic|icsd_060381,_1_1
icsd_001558,_1_1|monoclinic|icsd_001558,_1_1
icsd_620534,_1_1|hexagonal|icsd_620534,_1_1
icsd_651197,_1_1|hexagonal|icsd_651197,_1_1
icsd_042140,_1_1|orthorhombic|icsd_042140,_1_1
icsd_167865,_1_1|cubic|icsd_167865,_1_1
icsd_001899,_1_1|hexagonal|icsd_001899,_1_1
icsd_651394,_1_1|cubic|icsd_651394,_1_1
icsd_604393,_1_1|cubic|icsd_604393,_1_1
icsd_052404,_1_1|orthorhombic|icsd_052404,_1_1
icsd_077852,_1_1|trigonal|icsd_077852,_1_1
Na1Cl1_sg140_icsd_052050_1,_1_1|tetragonal|Na1Cl1_sg140_icsd_052050_1,_1_1
icsd_180832,_1_1|cubic|icsd_180832,_1_1
icsd_641816,_1_1|cubic|icsd_641816,_1_1
icsd_181324,_1_1|cubic|icsd_181324,_1_1
icsd_052211,_1_1|hexagonal|icsd_052211,_1_1
icsd_160107,_1_1|orthorhombic|icsd_160107,_1_1
icsd_107010,_1_1|tetragonal|icsd_107010,_1_1
icsd_069495,_1_1|orthorhombic|icsd_069495,_1_1
icsd_618944,_1_1|cubic|icsd_618944,_1_1
icsd_041993,_1_1|cubic|icsd_041993,_1_1
icsd_027872,_1_1|tetragonal|icsd_027872,_1_1
icsd_183944,_1_1|cubic|icsd_183944,_1_1
icsd_009497,_1_1|hexagonal|icsd_009497,_1_1
icsd_162605,_1_1|cubic|icsd_162605,_1_1
icsd_626595,_1_1|hexagonal|icsd_626595,_1_1
icsd_163360,_1_1|cubic|icsd_163360,_1_1
icsd_076089,_1_1|orthorhombic|icsd_076089,_1_1
icsd_649541,_1_1|tetragonal|icsd_649541,_1_1
icsd_062843,_1_1|tetragonal|icsd_062843,_1_1
icsd_659856,_1_1|hexagonal|icsd_659856,_1_1
icsd_052107,_1_1|cubic|icsd_052107,_1_1
icsd_077895,_1_1|tetragonal|icsd_077895,_1_1
icsd_166273,_1_1|trigonal|icsd_166273,_1_1
icsd_041959,_1_1|orthorhombic|icsd_041959,_1_1
icsd_153457,_1_1|monoclinic|icsd_153457,_1_1
icsd_616286,_1_1|orthorhombic|icsd_616286,_1_1
icsd_633056,_1_1|orthorhombic|icsd_633056,_1_1
icsd_026262,_1_1|hexagonal|icsd_026262,_1_1
icsd_608346,_1_1|cubic|icsd_608346,_1_1
icsd_652579,_1_1|orthorhombic|icsd_652579,_1_1
icsd_618777,_1_1|hexagonal|icsd_618777,_1_1
icsd_618832,_1_1|cubic|icsd_618832,_1_1
icsd_659549,_1_1|orthorhombic|icsd_659549,_1_1
icsd_640190,_1_1|cubic|icsd_640190,_1_1
icsd_610156,_1_1|orthorhombic|icsd_610156,_1_1
icsd_162904,_1_1|tetragonal|icsd_162904,_1_1
icsd_082900,_1_1|monoclinic|icsd_082900,_1_1
icsd_073179,_1_1|hexagonal|icsd_073179,_1_1
icsd_638007,_1_1|cubic|icsd_638007,_1_1
icsd_061558,_1_1|cubic|icsd_061558,_1_1
icsd_409434,_1_1|tetragonal|icsd_409434,_1_1
icsd_280591,_1_1|monoclinic|icsd_280591,_1_1
icsd_166442,_1_1|hexagonal|icsd_166442,_1_1
icsd_043273,_1_1|orthorhombic|icsd_043273,_1_1
icsd_043409,_1_1|cubic|icsd_043409,_1_1
icsd_183242,_1_1|cubic|icsd_183242,_1_1
icsd_053956,_1_1|cubic|icsd_053956,_1_1
icsd_067862,_1_1|trigonal|icsd_067862,_1_1
icsd_653900,_1_1|orthorhombic|icsd_653900,_1_1
icsd_183192,_1_1|cubic|icsd_183192,_1_1
icsd_060402,_1_1|cubic|icsd_060402,_1_1
icsd_025534,_1_1|orthorhombic|icsd_025534,_1_1
icsd_181773,_1_1|cubic|icsd_181773,_1_1
icsd_633036,_1_1|cubic|icsd_633036,_1_1
icsd_105929,_1_1|cubic|icsd_105929,_1_1
icsd_042799,_1_1|trigonal|icsd_042799,_1_1
icsd_408030,_1_1|orthorhombic|icsd_408030,_1_1
icsd_044275,_1_1|cubic|icsd_044275,_1_1
icsd_187214,_1_1|monoclinic|icsd_187214,_1_1
icsd_200287,_1_1|tetragonal|icsd_200287,_1_1
icsd_635363,_1_1|hexagonal|icsd_635363,_1_1
icsd_022168,_1_1|cubic|icsd_022168,_1_1
icsd_163951,_1_1|orthorhombic|icsd_163951,_1_1
icsd_029226,_1_1|cubic|icsd_029226,_1_1
icsd_043559,_1_1|trigonal|icsd_043559,_1_1
icsd_056547,_1_1|cubic|icsd_056547,_1_1
icsd_169410,_1_1|cubic|icsd_169410,_1_1
icsd_645167,_1_1|tetragonal|icsd_645167,_1_1
icsd_026473,_1_1|monoclinic|icsd_026473,_1_1
icsd_031066,_1_1|cubic|icsd_031066,_1_1
icsd_041992,_1_1|cubic|icsd_041992,_1_1
icsd_056658,_1_1|orthorhombic|icsd_056658,_1_1
icsd_409756,_1_1|orthorhombic|icsd_409756,_1_1
icsd_020946,_1_1|orthorhombic|icsd_020946,_1_1
icsd_246690,_1_1|orthorhombic|icsd_246690,_1_1
icsd_183952,_1_1|cubic|icsd_183952,_1_1
Li1F1_sg55_icsd_083350_1,_1_1|orthorhombic|Li1F1_sg55_icsd_083350_1,_1_1
icsd_055219,_1_1|orthorhombic|icsd_055219,_1_1
icsd_052695,_1_1|cubic|icsd_052695,_1_1
icsd_161842,_1_1|hexagonal|icsd_161842,_1_1
icsd_027987,_1_1|hexagonal|icsd_027987,_1_1
icsd_613905,_1_1|orthorhombic|icsd_613905,_1_1
icsd_183182,_1_1|cubic|icsd_183182,_1_1
icsd_002002,_1_1|hexagonal|icsd_002002,_1_1
icsd_157506,_1_1|cubic|icsd_157506,_1_1
icsd_181771,_1_1|cubic|icsd_181771,_1_1
icsd_084217,_1_1|trigonal|icsd_084217,_1_1
icsd_044385,_1_1|cubic|icsd_044385,_1_1
icsd_639164,_1_1|cubic|icsd_639164,_1_1
icsd_044806,_1_1|tetragonal|icsd_044806,_1_1
icsd_609019,_1_1|cubic|icsd_609019,_1_1
icsd_052241,_1_1|cubic|icsd_052241,_1_1
icsd_076643,_1_1|hexagonal|icsd_076643,_1_1
icsd_181465,_1_1|cubic|icsd_181465,_1_1
icsd_042081,_1_1|orthorhombic|icsd_042081,_1_1
icsd_183185,_1_1|cubic|icsd_183185,_1_1
icsd_651741,_1_1|cubic|icsd_651741,_1_1
icsd_158647,_1_1|cubic|icsd_158647,_1_1
icsd_076458,_1_1|hexagonal|icsd_076458,_1_1
icsd_061523,_1_1|cubic|icsd_061523,_1_1
icsd_412594,_1_1|orthorhombic|icsd_412594,_1_1
icsd_614808,_1_1|tetragonal|icsd_614808,_1_1
icsd_184567,_1_1|cubic|icsd_184567,_1_1
icsd_018189,_1_1|cubic|icsd_018189,_1_1
icsd_056144,_1_1|hexagonal|icsd_056144,_1_1
icsd_605515,_1_1|cubic|icsd_605515,_1_1
icsd_183189,_1_1|cubic|icsd_183189,_1_1
icsd_644543,_1_1|hexagonal|icsd_644543,_1_1
icsd_053967,_1_1|cubic|icsd_053967,_1_1
icsd_159438,_1_1|cubic|icsd_159438,_1_1
icsd_634527,_1_1|cubic|icsd_634527,_1_1
icsd_612356,_1_1|hexagonal|icsd_612356,_1_1
icsd_401436,_1_1|tetragonal|icsd_401436,_1_1
icsd_028837,_1_1|tetragonal|icsd_028837,_1_1
icsd_042577,_1_1|orthorhombic|icsd_042577,_1_1
icsd_052302,_1_1|cubic|icsd_052302,_1_1
icsd_043435,_1_1|cubic|icsd_043435,_1_1
icsd_616053,_1_1|cubic|icsd_616053,_1_1
icsd_601065,_1_1|cubic|icsd_601065,_1_1
icsd_044274,_1_1|cubic|icsd_044274,_1_1
icsd_041778,_1_1|orthorhombic|icsd_041778,_1_1
icsd_645320,_1_1|hexagonal|icsd_645320,_1_1
icsd_153456,_1_1|monoclinic|icsd_153456,_1_1
icsd_076266,_1_1|cubic|icsd_076266,_1_1
icsd_058856,_1_1|cubic|icsd_058856,_1_1
icsd_076128,_1_1|cubic|icsd_076128,_1_1
icsd_073172,_1_1|hexagonal|icsd_073172,_1_1
icsd_629278,_1_1|hexagonal|icsd_629278,_1_1
icsd_183197,_1_1|cubic|icsd_183197,_1_1
icsd_163864,_1_1|cubic|icsd_163864,_1_1
icsd_426522,_1_1|triclinic|icsd_426522,_1_1
icsd_167834,_1_1|cubic|icsd_167834,_1_1
icsd_056541,_1_1|monoclinic|icsd_056541,_1_1
icsd_157513,_1_1|cubic|icsd_157513,_1_1
icsd_168416,_1_1|orthorhombic|icsd_168416,_1_1
icsd_056558,_1_1|monoclinic|icsd_056558,_1_1
icsd_024586,_1_1|hexagonal|icsd_024586,_1_1
icsd_068712,_1_1|monoclinic|icsd_068712,_1_1
icsd_164764,_1_1|orthorhombic|icsd_164764,_1_1
icsd_042448,_1_1|orthorhombic|icsd_042448,_1_1
icsd_162875,_1_1|tetragonal|icsd_162875,_1_1
icsd_044861,_1_1|orthorhombic|icsd_044861,_1_1
icsd_615689,_1_1|orthorhombic|icsd_615689,_1_1
icsd_648291,_1_1|cubic|icsd_648291,_1_1
icsd_167799,_1_1|hexagonal|icsd_167799,_1_1
icsd_048033,_1_1|orthorhombic|icsd_048033,_1_1
icsd_061559,_1_1|cubic|icsd_061559,_1_1
icsd_162883,_1_1|monoclinic|icsd_162883,_1_1
icsd_644862,_1_1|cubic|icsd_644862,_1_1
icsd_182158,_1_1|orthorhombic|icsd_182158,_1_1
icsd_052240,_1_1|cubic|icsd_052240,_1_1
icsd_076019,_1_1|cubic|icsd_076019,_1_1
icsd_626692,_1_1|hexagonal|icsd_626692,_1_1
icsd_616868,_1_1|hexagonal|icsd_616868,_1_1
icsd_027040,_1_1|tetragonal|icsd_027040,_1_1
icsd_029121,_1_1|cubic|icsd_029121,_1_1
icsd_043653,_1_1|orthorhombic|icsd_043653,_1_1
icsd_057305,_1_1|cubic|icsd_057305,_1_1
Li1F1_sg136_icsd_654407_1,_1_1|tetragonal|Li1F1_sg136_icsd_654407_1,_1_1
icsd_024014,_1_1|cubic|icsd_024014,_1_1
icsd_028495,_1_1|tetragonal|icsd_028495,_1_1
icsd_032561,_1_1|triclinic|icsd_032561,_1_1
icsd_056210,_1_1|cubic|icsd_056210,_1_1
icsd_104763,_1_1|cubic|icsd_104763,_1_1
icsd_627109,_1_1|tetragonal|icsd_627109,_1_1
icsd_067850,_1_1|monoclinic|icsd_067850,_1_1
icsd_184500,_1_1|trigonal|icsd_184500,_1_1
icsd_002056,_1_1|monoclinic|icsd_002056,_1_1
icsd_069095,_1_1|monoclinic|icsd_069095,_1_1
icsd_184377,_1_1|cubic|icsd_184377,_1_1
icsd_063095,_1_1|cubic|icsd_063095,_1_1
icsd_181461,_1_1|hexagonal|icsd_181461,_1_1
icsd_155928,_1_1|cubic|icsd_155928,_1_1
icsd_053906,_1_1|cubic|icsd_053906,_1_1
icsd_182221,_1_1|cubic|icsd_182221,_1_1
icsd_080075,_1_1|trigonal|icsd_080075,_1_1
icsd_037018,_1_1|monoclinic|icsd_037018,_1_1
icsd_076005,_1_1|hexagonal|icsd_076005,_1_1
icsd_016627,_1_1|orthorhombic|icsd_016627,_1_1
icsd_035662,_1_1|cubic|icsd_035662,_1_1
icsd_184573,_1_1|cubic|icsd_184573,_1_1
icsd_041445,_1_1|cubic|icsd_041445,_1_1
icsd_026909,_1_1|cubic|icsd_026909,_1_1
icsd_048032,_1_1|orthorhombic|icsd_048032,_1_1
icsd_238501,_1_1|orthorhombic|icsd_238501,_1_1
icsd_620101,_1_1|cubic|icsd_620101,_1_1
icsd_646507,_1_1|hexagonal|icsd_646507,_1_1
icsd_089239,_1_1|orthorhombic|icsd_089239,_1_1
icsd_181463,_1_1|hexagonal|icsd_181463,_1_1
icsd_043611,_1_1|cubic|icsd_043611,_1_1
icsd_043950,_1_1|orthorhombic|icsd_043950,_1_1
icsd_098427,_1_1|tetragonal|icsd_098427,_1_1
icsd_056538,_1_1|cubic|icsd_056538,_1_1
icsd_409439,_1_1|tetragonal|icsd_409439,_1_1
icsd_648267,_1_1|hexagonal|icsd_648267,_1_1
icsd_162902,_1_1|tetragonal|icsd_162902,_1_1
icsd_652436,_1_1|orthorhombic|icsd_652436,_1_1
icsd_639202,_1_1|trigonal|icsd_639202,_1_1
icsd_052792,_1_1|cubic|icsd_052792,_1_1
icsd_058820,_1_1|hexagonal|icsd_058820,_1_1
icsd_040824,_1_1|trigonal|icsd_040824,_1_1
icsd_095729,_1_1|orthorhombic|icsd_095729,_1_1
icsd_041501,_1_1|cubic|icsd_041501,_1_1
icsd_027104,_1_1|cubic|icsd_027104,_1_1
icsd_080076,_1_1|trigonal|icsd_080076,_1_1
icsd_044074,_1_1|hexagonal|icsd_044074,_1_1
icsd_180621,_1_1|monoclinic|icsd_180621,_1_1
icsd_009496,_1_1|orthorhombic|icsd_009496,_1_1
icsd_245320,_1_1|cubic|icsd_245320,_1_1
icsd_056550,_1_1|monoclinic|icsd_056550,_1_1
icsd_639189,_1_1|cubic|icsd_639189,_1_1
icsd_653230,_1_1|hexagonal|icsd_653230,_1_1
icsd_068848,_1_1|hexagonal|icsd_068848,_1_1
icsd_020459,_1_1|trigonal|icsd_020459,_1_1
icsd_246150,_1_1|hexagonal|icsd_246150,_1_1
icsd_659960,_1_1|hexagonal|icsd_659960,_1_1
icsd_603577,_1_1|hexagonal|icsd_603577,_1_1
icsd_028938,_1_1|cubic|icsd_028938,_1_1
icsd_014030,_1_1|orthorhombic|icsd_014030,_1_1
icsd_181047,_1_1|cubic|icsd_181047,_1_1
icsd_618972,_1_1|cubic|icsd_618972,_1_1
icsd_640184,_1_1|cubic|icsd_640184,_1_1
icsd_167880,_1_1|cubic|icsd_167880,_1_1
icsd_017013,_1_1|monoclinic|icsd_017013,_1_1
icsd_052696,_1_1|cubic|icsd_052696,_1_1
icsd_610696,_1_1|cubic|icsd_610696,_1_1
icsd_168366,_1_1|hexagonal|icsd_168366,_1_1
icsd_026599,_1_1|tetragonal|icsd_026599,_1_1
K1Cl1_sg194_icsd_262069_2,_1_1|hexagonal|K1Cl1_sg194_icsd_262069_2,_1_1
icsd_651025,_1_1|orthorhombic|icsd_651025,_1_1
icsd_181462,_1_1|orthorhombic|icsd_181462,_1_1
icsd_151599,_1_1|trigonal|icsd_151599,_1_1
icsd_053946,_1_1|cubic|icsd_053946,_1_1
icsd_181113,_1_1|cubic|icsd_181113,_1_1
icsd_163625,_1_1|cubic|icsd_163625,_1_1
icsd_044992,_1_1|hexagonal|icsd_044992,_1_1
icsd_181049,_1_1|cubic|icsd_181049,_1_1
icsd_646338,_1_1|hexagonal|icsd_646338,_1_1
icsd_183174,_1_1|cubic|icsd_183174,_1_1
icsd_655881,_1_1|hexagonal|icsd_655881,_1_1
icsd_002431,_1_1|orthorhombic|icsd_002431,_1_1
icsd_659843,_1_1|orthorhombic|icsd_659843,_1_1
icsd_015057,_1_1|orthorhombic|icsd_015057,_1_1
icsd_104272,_1_1|cubic|icsd_104272,_1_1
icsd_049666,_1_1|hexagonal|icsd_049666,_1_1
icsd_108097,_1_1|cubic|icsd_108097,_1_1
icsd_643220,_1_1|orthorhombic|icsd_643220,_1_1
icsd_002432,_1_1|orthorhombic|icsd_002432,_1_1
icsd_055066,_1_1|monoclinic|icsd_055066,_1_1
icsd_159441,_1_1|hexagonal|icsd_159441,_1_1
icsd_157947,_1_1|orthorhombic|icsd_157947,_1_1
icsd_659985,_1_1|cubic|icsd_659985,_1_1
icsd_167868,_1_1|cubic|icsd_167868,_1_1
icsd_613463,_1_1|orthorhombic|icsd_613463,_1_1
icsd_051533,_1_1|hexagonal|icsd_051533,_1_1
icsd_107883,_1_1|hexagonal|icsd_107883,_1_1
icsd_026962,_1_1|cubic|icsd_026962,_1_1
icsd_043458,_1_1|hexagonal|icsd_043458,_1_1
icsd_068969,_1_1|orthorhombic|icsd_068969,_1_1
icsd_615155,_1_1|hexagonal|icsd_615155,_1_1
icsd_626772,_1_1|cubic|icsd_626772,_1_1
icsd_058795,_1_1|cubic|icsd_058795,_1_1
icsd_048027,_1_1|orthorhombic|icsd_048027,_1_1
icsd_052278,_1_1|cubic|icsd_052278,_1_1
icsd_615685,_1_1|tetragonal|icsd_615685,_1_1
icsd_079236,_1_1|orthorhombic|icsd_079236,_1_1
icsd_639251,_1_1|trigonal|icsd_639251,_1_1
icsd_183250,_1_1|orthorhombic|icsd_183250,_1_1
icsd_642035,_1_1|cubic|icsd_642035,_1_1
icsd_031062,_1_1|hexagonal|icsd_031062,_1_1
icsd_044641,_1_1|cubic|icsd_044641,_1_1
icsd_182731,_1_1|cubic|icsd_182731,_1_1
icsd_081339,_1_1|orthorhombic|icsd_081339,_1_1
icsd_261828,_1_1|orthorhombic|icsd_261828,_1_1
icsd_052963,_1_1|cubic|icsd_052963,_1_1
icsd_087501,_1_1|monoclinic|icsd_087501,_1_1
icsd_063099,_1_1|cubic|icsd_063099,_1_1
icsd_247145,_1_1|tetragonal|icsd_247145,_1_1
icsd_053843,_1_1|cubic|icsd_053843,_1_1
icsd_090897,_1_1|tetragonal|icsd_090897,_1_1
icsd_174082,_1_1|monoclinic|icsd_174082,_1_1
icsd_053830,_1_1|cubic|icsd_053830,_1_1
icsd_055067,_1_1|monoclinic|icsd_055067,_1_1
icsd_043181,_1_1|monoclinic|icsd_043181,_1_1
icsd_616703,_1_1|tetragonal|icsd_616703,_1_1
icsd_087499,_1_1|orthorhombic|icsd_087499,_1_1
icsd_606011,_1_1|cubic|icsd_606011,_1_1
icsd_056967,_1_1|hexagonal|icsd_056967,_1_1
icsd_644775,_1_1|cubic|icsd_644775,_1_1
icsd_181079,_1_1|cubic|icsd_181079,_1_1
icsd_043406,_1_1|hexagonal|icsd_043406,_1_1
icsd_076205,_1_1|cubic|icsd_076205,_1_1
icsd_044982,_1_1|cubic|icsd_044982,_1_1
icsd_181291,_1_1|cubic|icsd_181291,_1_1
icsd_064907,_1_1|cubic|icsd_064907,_1_1
icsd_184375,_1_1|cubic|icsd_184375,_1_1
icsd_616780,_1_1|tetragonal|icsd_616780,_1_1
icsd_159401,_1_1|cubic|icsd_159401,_1_1
icsd_626721,_1_1|hexagonal|icsd_626721,_1_1
icsd_041383,_1_1|trigonal|icsd_041383,_1_1
icsd_659883,_1_1|hexagonal|icsd_659883,_1_1
icsd_094671,_1_1|hexagonal|icsd_094671,_1_1
icsd_073177,_1_1|hexagonal|icsd_073177,_1_1
icsd_183178,_1_1|cubic|icsd_183178,_1_1
icsd_053528,_1_1|hexagonal|icsd_053528,_1_1
icsd_624584,_1_1|orthorhombic|icsd_624584,_1_1
icsd_053822,_1_1|cubic|icsd_053822,_1_1
icsd_104614,_1_1|tetragonal|icsd_104614,_1_1
icsd_181345,_1_1|cubic|icsd_181345,_1_1
icsd_078274,_1_1|cubic|icsd_078274,_1_1
icsd_202055,_1_1|tetragonal|icsd_202055,_1_1
icsd_605802,_1_1|cubic|icsd_605802,_1_1
icsd_262928,_1_1|hexagonal|icsd_262928,_1_1
icsd_028230,_1_1|tetragonal|icsd_028230,_1_1
icsd_052831,_1_1|orthorhombic|icsd_052831,_1_1
icsd_108733,_1_1|cubic|icsd_108733,_1_1
icsd_619302,_1_1|orthorhombic|icsd_619302,_1_1
icsd_626691,_1_1|hexagonal|icsd_626691,_1_1
icsd_653218,_1_1|hexagonal|icsd_653218,_1_1
icsd_409568,_1_1|tetragonal|icsd_409568,_1_1
icsd_014031,_1_1|orthorhombic|icsd_014031,_1_1
icsd_058728,_1_1|cubic|icsd_058728,_1_1
icsd_262069,_1_1|hexagonal|icsd_262069,_1_1
icsd_077072,_1_1|cubic|icsd_077072,_1_1
icsd_030450,_1_1|orthorhombic|icsd_030450,_1_1
icsd_044753,_1_1|tetragonal|icsd_044753,_1_1
icsd_167853,_1_1|cubic|icsd_167853,_1_1
icsd_053827,_1_1|cubic|icsd_053827,_1_1
icsd_006052,_1_1|tetragonal|icsd_006052,_1_1
icsd_027659,_1_1|monoclinic|icsd_027659,_1_1
icsd_043888,_1_1|hexagonal|icsd_043888,_1_1
icsd_182159,_1_1|monoclinic|icsd_182159,_1_1
K1Cl1_sg187_icsd_030088_2,_1_1|hexagonal|K1Cl1_sg187_icsd_030088_2,_1_1
icsd_037016,_1_1|orthorhombic|icsd_037016,_1_1
icsd_077882,_1_1|cubic|icsd_077882,_1_1
icsd_076029,_1_1|orthorhombic|icsd_076029,_1_1
icsd_411014,_1_1|monoclinic|icsd_411014,_1_1
icsd_093161,_1_1|orthorhombic|icsd_093161,_1_1
icsd_024619,_1_1|tetragonal|icsd_024619,_1_1
icsd_042189,_1_1|trigonal|icsd_042189,_1_1
icsd_060619,_1_1|orthorhombic|icsd_060619,_1_1
icsd_053842,_1_1|cubic|icsd_053842,_1_1
icsd_043505,_1_1|monoclinic|icsd_043505,_1_1
icsd_649603,_1_1|orthorhombic|icsd_649603,_1_1
icsd_043408,_1_1|hexagonal|icsd_043408,_1_1
icsd_023719,_1_1|tetragonal|icsd_023719,_1_1
icsd_068701,_1_1|orthorhombic|icsd_068701,_1_1
icsd_622368,_1_1|cubic|icsd_622368,_1_1
icsd_042444,_1_1|hexagonal|icsd_042444,_1_1
icsd_183255,_1_1|hexagonal|icsd_183255,_1_1
icsd_073388,_1_1|trigonal|icsd_073388,_1_1
icsd_107137,_1_1|trigonal|icsd_107137,_1_1
icsd_181114,_1_1|cubic|icsd_181114,_1_1
icsd_163865,_1_1|cubic|icsd_163865,_1_1
icsd_167874,_1_1|cubic|icsd_167874,_1_1
icsd_067650,_1_1|orthorhombic|icsd_067650,_1_1
icsd_042553,_1_1|hexagonal|icsd_042553,_1_1
icsd_052124,_1_1|orthorhombic|icsd_052124,_1_1
